2100
900
1700
1500
1500
1600
1100
2250
1600
1400
1175
2175
1500
1700
500
1900
1345
750
1500
2350
2000
1800
1500
550
1800
1400
1000
1925
1585
1700
2970
1900
1550
1215
1025
1500
1453
1475
1500
1300
2000
1900
1600
1400
2000
1100
2300
1100
1200
1200
1750
2100
1900
1300
1200
1850
1750
1117
1500
1550
1750
1500
2600
1750
1800
1950
1200
2700
1650
1700
1150
1600
2100
1800
1550
1600
2300
1900
1500
1600
2200
1800
2050
1300
1800
1950
1735
1800
1500
1275
1700
1200
1500
1200
1299
1500
1500
1550
1500
1600
1400
1050
1250
1400
1700
2000
1700
2200
1500
3000
1500
1400
1600
1550
1750
1500
870
1025
1500
1700
1650
1450
1450
1500
1450
1600
1100
1200
1300
1950
1800
1375
1050
1400
1650
1500
1450
1600
1050
2000
1400
1750
1800
1100
1300
1500
2499
1600
1500
1375
1600
1500
1600
1700
1595
1450
2000
1900
1800
1600
1550
1325
1300
1400
1600
1600
1775
1700
1100
1800
1500
1450
2150
1450
1925
1500
1250
1500
1400
1300
2000
1500
1500
1900
1550
2000
1400
1200
1700
2200
1200
1250
1200
1450
1500
1500
1300
1700
1250
1450
1600
1450
1400
1650
2600
1600
1450
2600
1600
1350
2150
900
1650
1400
1600
1400
1600
980
1800
1600
2200
1200
1700
2300
1950
1500
1650
1700
1945
1400
1600
2150
1600
1250
1200
1800
925
1600
1500
1400
2000
1500
1150
1050
1800
1300
1250
1600
1440
800
1850
1450
1400
2000
1800
1600
1200
1300
600
1450
1100
1600
1450
500
1400
1400
1300
1150
2000
1140
1399
2000
1500
1425
1000
1000
1445
2300
750
1000
1500
1700
1365
1400
1800
1390
1000
1500
1900
2250
1250
1500
1350
1500
1500
1600
1850
1550
925
1650
1500
1800
1300
1550
750
1320
2050
1149
1800
1200
1800
1670
1350
2500
1500
1400
1900
1900
1500
1750
1470
1800
1600
1300
1100
2200
1300
1350
1025
1200
1425
1475
1100
730
1400
1150
1150
1600
1675
1500
960
1940
1400
1650
1200
1550
1600
2000
1500
1400
1500
1200
1550
1200
4000
2000
1200
1600
1700
1100
1500
2000
2150
1500
1150
1500
1300
1700
2850
1475
1300
1800
1300
1000
1700
1750
1000
1650
3000
1600
1100
1500
1800
2025
1600
2350
1250
1600
1625
2300
1300
1200
1700
2650
1400
1800
1525
1800
1600
1400
1800
1300
1650
1450
1600
1300
2000
1425
1250
1400
1500
1650
1300
1450
1225
1175
1625
1100
1350
1500
1700
1350
1999
1400
1250
1750
1500
1575
1450
1500
1400
1475
2250
1800
1375
1800
1200
1300
1800
1650
1400
3000
1500
1400
1550
